time_interval,rate_in,limit,truck,t_react,automax
268.9000,1.2225,1.0000,0.0000,0.2000,1.4979
273.1500,1.2225,1.0000,0.0000,0.2000,0.8657
273.0000,1.2225,1.0000,0.0000,0.2000,0.9290
270.4500,1.2225,1.0000,0.0000,0.2000,0.9563
272.6000,1.2225,1.0000,0.0000,0.2000,0.0913
313.8500,1.2225,1.0000,0.0000,0.1500,1.3184
273.4000,1.2225,1.0000,0.0000,0.2000,-0.2865
318.8500,1.2225,1.0000,0.0000,0.2000,0.9791
278.8500,1.2225,1.0000,1.0000,0.2000,-0.0614
273.2500,1.2225,1.0000,0.0000,0.2000,0.8873
321.7000,1.2225,1.0000,0.0000,0.1500,0.4278
275.8000,1.2225,1.0000,0.0000,0.2000,-0.3776
274.4000,1.2225,1.0000,0.0000,0.1500,0.2366
310.1000,1.2225,1.0000,0.0000,0.2000,0.5079
270.5000,1.2225,1.0000,0.0000,0.2000,0.5429
277.0500,1.2225,1.0000,0.0000,0.2000,0.9439
303.4000,1.2225,1.0000,0.0000,0.2000,0.1733
265.7500,1.2225,1.0000,0.0000,0.2000,1.5568
276.8000,1.2225,1.0000,0.0000,0.2000,0.7718
274.5000,1.2225,1.0000,0.0000,0.2000,1.4254
270.5500,1.2225,1.0000,0.0000,0.2000,0.6173
313.2000,1.2225,1.0000,0.0000,0.2000,-0.2768
276.4000,1.2225,1.0000,0.0000,0.2000,0.8548
277.3500,1.2225,1.0000,0.0000,0.2500,0.1156
311.9500,1.2225,1.0000,0.0000,0.2000,1.4697
263.5000,1.2225,1.0000,0.0000,0.2500,2.6633
272.6500,1.2225,1.0000,0.0000,0.2000,0.8002
283.9000,1.2225,1.0000,0.0000,0.2000,2.3481
273.2500,1.2225,1.0000,0.0000,0.2000,0.5131
275.3500,1.2225,1.0000,0.0000,0.2000,0.7614
310.2500,1.2225,1.0000,0.0000,0.2000,2.3253
268.0000,1.2225,1.0000,0.0000,0.2000,0.9343
275.0500,1.2225,1.0000,0.0000,0.2000,0.7800
310.1500,1.2225,1.0000,0.0000,0.2000,0.4620
275.6500,1.2225,1.0000,0.0000,0.2000,3.0228
275.4000,1.2225,1.0000,0.0000,0.2500,0.2529
308.7000,1.2225,1.0000,0.0000,0.2000,1.4762
271.7000,1.2225,1.0000,0.0000,0.1500,0.9686
259.7500,1.2225,1.0000,0.0000,0.1500,4.0179
269.1000,1.2225,1.0000,0.0000,0.2000,1.0463
268.5500,1.2225,1.0000,0.0000,0.2000,1.9829
263.8500,1.2225,1.0000,0.0000,0.2000,1.3347
263.1500,1.2225,1.0000,0.0000,0.2000,1.9118
269.3000,1.2225,1.0000,0.0000,0.3000,0.4054
296.1500,1.2225,1.0000,0.0000,0.2000,0.5620
290.9500,1.2225,1.0000,0.0000,0.2000,-0.9717
270.2500,1.2225,1.0000,0.0000,0.2000,0.8405
298.6500,1.2225,1.0000,0.0000,0.2000,1.7779
289.7500,1.2225,1.0000,0.0000,0.1500,1.1994
269.1000,1.2225,1.0000,0.0000,0.2000,0.3991
267.8500,1.2225,1.0000,0.0000,0.2000,1.4642
264.7500,1.2225,1.0000,0.0000,0.2000,0.7608
268.9000,1.2225,1.0000,0.0000,0.2000,2.2124
289.6000,1.2225,1.0000,0.0000,0.2000,2.3505
278.3500,1.2225,1.0000,0.0000,0.2000,-0.2923
267.6500,1.2225,1.0000,0.0000,0.2000,0.6591
295.9500,1.2225,1.0000,0.0000,0.2000,1.2754
262.4000,1.2225,1.0000,0.0000,0.2000,2.6527
313.1000,1.2225,1.0000,0.0000,0.2000,4.0535
297.1000,1.2225,1.0000,0.0000,0.1500,0.6180
269.4000,1.2225,1.0000,0.0000,0.2000,0.4664
285.9500,1.2225,1.0000,0.0000,0.2500,1.6481
291.1000,1.2225,1.0000,0.0000,0.2000,0.1941
273.2000,1.2225,1.0000,0.0000,0.2000,0.2612
277.8500,1.2225,1.0000,0.0000,0.2000,3.1122
273.2000,1.2225,1.0000,0.0000,0.2000,1.1841
306.8000,1.2225,1.0000,0.0000,0.2000,2.6152
308.7500,1.2225,1.0000,0.0000,0.1500,0.0760
279.7500,1.2225,1.0000,0.0000,0.2000,-0.3820
275.3500,1.2225,1.0000,0.0000,0.2000,4.4244
292.8000,1.2225,1.0000,0.0000,0.2000,0.3800
279.3500,1.2225,1.0000,0.0000,0.2000,-0.1397
289.3500,1.2225,1.0000,0.0000,0.2500,2.4777
279.3000,1.2225,1.0000,0.0000,0.2000,0.8208
304.3000,1.2225,1.0000,0.0000,0.2000,0.7657
312.2500,1.2225,1.0000,0.0000,0.2000,0.8217
279.2000,1.2225,1.0000,0.0000,0.1500,0.4292
288.3500,1.2225,1.0000,0.0000,0.2500,0.3726
279.1500,1.2225,1.0000,0.0000,0.2000,5.1951
288.0000,1.2225,1.0000,0.0000,0.2000,-0.1254
280.3000,1.2225,1.0000,0.0000,0.2000,2.0316
278.8500,1.2225,1.0000,0.0000,0.2000,0.5466
285.0500,1.2225,1.0000,0.0000,0.2000,4.0970
278.7500,1.2225,1.0000,0.0000,0.2000,1.2441
285.7000,1.2225,1.0000,0.0000,0.2000,1.2159
281.1000,1.2225,1.0000,0.0000,0.2000,1.1406
