time_interval,rate_in,limit,truck,t_react,automax
309.8500,1.5323,0.0000,0.0000,0.2000,3.6729
284.5000,1.5323,0.0000,0.0000,0.2000,0.4982
284.1500,1.5323,0.0000,0.0000,0.2000,1.8336
311.4500,1.5323,0.0000,0.0000,0.2000,0.2474
258.9500,1.5323,0.0000,0.0000,0.2000,-0.1664
303.0500,1.5323,0.0000,0.0000,0.2000,2.8035
322.5000,1.5323,0.0000,0.0000,0.2000,-0.0994
257.2500,1.5323,0.0000,0.0000,0.2000,3.2978
310.1000,1.5323,0.0000,0.0000,0.2000,0.7456
310.6500,1.5323,0.0000,0.0000,0.2000,1.6140
279.9500,1.5323,0.0000,0.0000,0.2000,0.5887
291.6500,1.5323,0.0000,0.0000,0.2000,0.6060
268.2000,1.5323,0.0000,0.0000,0.2000,0.2346
318.4500,1.5323,0.0000,0.0000,0.2000,1.1384
255.4000,1.5323,0.0000,0.0000,0.1500,0.9784
300.0000,1.5323,0.0000,0.0000,0.2000,0.8693
306.1000,1.5323,0.0000,0.0000,0.2500,2.3706
251.9000,1.5323,0.0000,0.0000,0.2000,2.1336
320.4000,1.5323,0.0000,0.0000,0.2000,0.6272
253.5500,1.5323,0.0000,0.0000,0.2000,3.8812
302.9500,1.5323,0.0000,0.0000,0.1500,1.9929
323.4000,1.5323,0.0000,0.0000,0.1500,-1.0726
299.3500,1.5323,0.0000,0.0000,0.2000,0.8025
302.3500,1.5323,0.0000,0.0000,0.1500,1.1959
272.2500,1.5323,0.0000,0.0000,0.2000,-0.1655
314.4500,1.5323,0.0000,0.0000,0.1500,-0.5945
271.8000,1.5323,0.0000,0.0000,0.2000,1.2724
317.4000,1.5323,0.0000,0.0000,0.2000,1.2605
300.4000,1.5323,0.0000,0.0000,0.2000,2.2117
258.2000,1.5323,0.0000,0.0000,0.2000,0.3207
298.1500,1.5323,0.0000,0.0000,0.2000,0.1126
269.5500,1.5323,0.0000,0.0000,0.2000,0.7359
268.5000,1.5323,0.0000,0.0000,0.2000,-0.0385
314.5500,1.5323,0.0000,0.0000,0.1500,0.9399
303.7500,1.5323,0.0000,0.0000,0.2000,0.7883
305.1000,1.5323,0.0000,0.0000,0.1500,0.9790
268.0500,1.5323,0.0000,0.0000,0.2000,0.3190
296.5000,1.5323,0.0000,0.0000,0.2000,9.3915
267.6500,1.5323,0.0000,0.0000,0.2000,0.7969
284.7500,1.5323,0.0000,0.0000,0.2000,0.2281
305.6000,1.5323,0.0000,0.0000,0.2000,2.5225
311.4500,1.5323,0.0000,0.0000,0.2000,0.9698
255.6500,1.5323,0.0000,0.0000,0.2000,0.8967
304.5500,1.5323,0.0000,0.0000,0.2000,-1.0439
299.0000,1.5323,0.0000,0.0000,0.2000,0.0267
311.7500,1.5323,0.0000,0.0000,0.2000,0.4127
285.2500,1.5323,0.0000,0.0000,0.2000,2.2551
310.0500,1.5323,0.0000,0.0000,0.2000,0.1329
263.7000,1.5323,0.0000,0.0000,0.2000,0.5463
309.1500,1.5323,0.0000,0.0000,0.2000,-0.4249
278.5000,1.5323,0.0000,0.0000,0.2000,1.2796
306.4000,1.5323,0.0000,0.0000,0.2000,4.7652
258.8000,1.5323,0.0000,0.0000,0.2000,0.6076
250.4000,1.5323,0.0000,0.0000,0.2000,0.6174
257.5500,1.5323,0.0000,1.0000,0.2000,0.8668
275.9500,1.5323,0.0000,0.0000,0.2000,-0.0981
308.8000,1.5323,0.0000,0.0000,0.1500,1.4623
304.5000,1.5323,0.0000,0.0000,0.2000,0.0224
279.8500,1.5323,0.0000,0.0000,0.2000,0.4257
279.7000,1.5323,0.0000,0.0000,0.2500,2.0901
279.5000,1.5323,0.0000,0.0000,0.2000,2.1108
